项目名称,房源描述,建筑面积,户型,楼层,总层数,朝向,建筑年代,单价（元/平米）,总价（万元）,所属学校,距离学校,所在区县,学区内小区个数,普通,小班教学,区重点,体育类,艺术类,语文类,双语,科技类,名校附属,市重点,外语类,室,厅,距离学校_米,房龄,楼层_数值
大关南七苑,"大关标准两房,房东诚心出售,价格可谈,看房方便",63,2室1厅,中层,6,南北向,1998.0,31862,200.0,杭州市德胜小学教育集团德胜校区,0.26km,上塘,11个小区,0,1,1,0,0,0,0,0,0,0,0,2,1,260.0,28.0,2
大关南七苑,"沿河景观房,15万精装两房,南北通透,采光好,楼层佳,诚售!",54,2室1厅,高层,6,南北向,1999.0,27946,152.0,杭州市德胜小学教育集团德胜校区,0.26km,上塘,11个小区,0,1,1,0,0,0,0,0,0,0,0,2,1,260.0,27.0,3
大关南七苑,"大关南七苑,新上精装标准一室一厅,采光好,中间楼层,沿河边。",37,1室1厅,低层,6,南向,1999.0,27568,102.0,杭州市德胜小学教育集团德胜校区,0.26km,上塘,11个小区,0,1,1,0,0,0,0,0,0,0,0,1,1,260.0,27.0,1
义井巷社区,西湖大道 户型正气 楼层 房东诚心出售 !,55,2室1厅,中层,6,南北向,1996.0,36049,200.0,杭州市回族穆兴小学,0.34km,上城,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,340.0,30.0,2
广德小区,广德小区 91方220万 户型方正 银河北干雪区 房东诚售,90,3室1厅,低层,6,南北向,2005.0,24444,220.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,1,1370.0,21.0,1
广德小区,"广德小区.,金城路沿线.大润发.萧山医院",92,3室2厅,低层,6,南北向,2002.0,20870,192.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,24.0,1
广德小区,广德小区 经典3房 南北通透 口 银河北干房 诚心售,91,3室2厅,低层,6,南北向,2002.0,21758,198.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,24.0,1
圣苑,"文鼎苑二期,高楼层,南北通透,房东13年40万精装,无!",136,3室2厅,高层,24,南北向,2007.0,48162,655.0,杭州市学军小学紫金港校区,0.24km,西湖,3个小区,0,1,0,0,0,0,0,0,1,1,0,3,2,240.0,19.0,3
广德小区,广泽小区 刚需3房2厅2卫 房东诚心 家具家电全送,64,3室2厅,高层,6,南向,2002.0,19531,125.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,24.0,3
广德小区,广德小区 91方225万 户型方正 银河北干雪区 房东诚售,90,3室1厅,中层,6,南北向,2005.0,24444,220.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,1,1370.0,21.0,2
广德小区,广德小区 91方225万 户型方正 银河北干雪区 房东诚售,90,3室1厅,中层,6,南北向,2005.0,24444,220.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,1,1370.0,21.0,2
万家花城,"万家花城新上89方,正对小区花园,不沿马路,刚需的首要选择!",89,3室2厅,低层,25,南北向,2010.0,40449,360.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,16.0,1
圣苑,"新上14年新加坡设计师设计,65万装修,好房只等有缘人!!!",152,4室2厅,高层,24,南北向,2008.0,45395,690.0,杭州市学军小学紫金港校区,0.24km,西湖,3个小区,0,1,0,0,0,0,0,0,1,1,0,4,2,240.0,18.0,3
天运花园,三华天运花园 运河边 清爽装修标准小套 诚卖价钱可谈,68,1室1厅,中层,25,南向,2000.0,30882,210.0,杭州濮家小学教育集团万家校区,0.12km,闸弄口,8个小区,0,1,1,0,0,0,0,0,0,0,0,1,1,120.0,26.0,2
天运花园,"天运新上景观房,全明三房,总价zui低的三房,看房方便",113,3室2厅,高层,11,南北向,2006.0,37168,420.0,杭州濮家小学教育集团万家校区,0.12km,闸弄口,8个小区,0,1,1,0,0,0,0,0,0,0,0,3,2,120.0,20.0,3
天运花园,运河景观房 可 电梯景观房 视野好 双,135,3室2厅,低层,18,南向,2000.0,31111,420.0,杭州濮家小学教育集团万家校区,0.12km,闸弄口,8个小区,0,1,1,0,0,0,0,0,0,0,0,3,2,120.0,26.0,1
天运花园,濮家 全明东边套 30万豪华自住装修 您值得一看,85,2室2厅,低层,25,南北向,2006.0,36518,310.0,杭州濮家小学教育集团万家校区,0.12km,闸弄口,8个小区,0,1,1,0,0,0,0,0,0,0,0,2,2,120.0,20.0,1
大关南七苑,精致户型享受阳光生活 主卧朝南 南北通透 全明户型 诚心出售,58,2室1厅,中层,6,南北向,1998.0,31034,180.0,杭州市德胜小学教育集团德胜校区,0.26km,上塘,11个小区,0,1,1,0,0,0,0,0,0,0,0,2,1,260.0,28.0,2
广德小区,广德小区 房东自住装修 楼层户型正 环境好采光足 房东诚心售,93,3室2厅,中层,6,南北向,2006.0,20538,191.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,20.0,2
万家花城,万家花城新上好三房看装修楼下就是口斜就是银泰城!,141,3室2厅,中层,20,南向,2009.0,41749,589.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,2
广德小区,"广德小区88方三房,好户型,房东诚售210万可谈 欢迎来电!",88,3室2厅,中层,6,南北向,2003.0,23864,210.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,23.0,2
广德小区,广德小区 就读银河北干 毛坯房 看房有钥匙,89,3室2厅,低层,6,南北向,2002.0,24719,220.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,24.0,1
广德小区,"广德小区三期,大润发旁,配套成熟,黄.金楼层,全新精装修",105,3室2厅,中层,6,南北向,2008.0,21905,230.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,18.0,2
广德小区,新上房源 广德小区 银河北干 3房户型 房东诚心出售,88,3室2厅,高层,6,南向,1996.0,25551,225.0,萧山区银河实验小学,1.37km,萧山,4个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1370.0,30.0,3
高运莱茵传奇,"莱茵传奇纯东边套,119方350万,满两年,钥匙看房",119,4室2厅,中层,17,南向,2016.0,29412,350.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,4,2,1110.0,10.0,2
水印康庭,自住豪华装修 四房朝南 新湖绿家电家具城物业,102,4室2厅,中层,11,南北向,2010.0,41610,425.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,4,2,780.0,16.0,2
水印康庭,"新挂牌,房主诚售,精装2室2厅1卫 水印康庭 家电全送!",85,2室2厅,高层,10,南向,2005.0,26567,225.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,2,2,780.0,21.0,3
高运莱茵传奇,高运莱茵传奇89方三房两厅户型 面积多 前后无遮挡户型好,89,3室2厅,低层,18,南向,2016.0,31348,279.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,1
高运莱茵传奇,高运莱茵传奇独栋西边套物业高品质住宅,89,4室2厅,中层,18,西向,2016.0,32022,285.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,4,2,1110.0,10.0,2
水印康庭,水印康庭130方大三房 480万 家具家电全送 5,130,3室2厅,中层,11,南北向,2006.0,36923,480.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,3,2,780.0,20.0,2
嘉绿北苑,2号线已经开通啦!精 致户型 两房朝南 户型正气,89,3室2厅,中层,6,南北向,1999.0,41348,368.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,3,2,550.0,27.0,2
嘉绿北苑,"户型正气,不沿马路,南北通透,采光无遮挡。看房方便。欢迎来电",71,2室2厅,中层,7,南北向,2010.0,36518,258.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,2,2,550.0,16.0,2
高运莱茵传奇,高运莱茵传奇89方三房两厅户型 多 前后无遮挡户型好,89,3室2厅,高层,17,南北向,2016.0,30899,275.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,3
水印康庭,水印康庭新上5.4米 业主被其他中介骗了 旨在我们卖,60,3室2厅,中层,12,南北向,2006.0,43624,260.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,3,2,780.0,20.0,2
嘉绿北苑,嘉绿北苑 小区环境好 采光好 位置安静 采光好 中间楼层,124,3室2厅,中层,5,南北向,1999.0,30949,385.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,3,2,550.0,27.0,2
嘉绿北苑,精装好房 交通方便 满五 南北通透,125,4室2厅,高层,6,南北向,2000.0,39103,488.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,4,2,550.0,26.0,3
高运莱茵传奇,"花30万刚装修好就离杭,当毛坯价甩卖!",89,4室2厅,中层,18,南北向,2016.0,29213,260.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,4,2,1110.0,10.0,2
高运莱茵传奇,"南北高性价比景观入户露台,阳光清风随时造访生活。",89,2室1厅,低层,18,南北向,2016.0,28090,250.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,2,1,1110.0,10.0,1
嘉绿北苑,"口,经典三房,全明户型,南北通透,得房,沿河景观房",106,3室2厅,中层,7,南北向,1999.0,35849,380.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,3,2,550.0,27.0,2
嘉绿北苑,"好房子,加好位置。",104,3室2厅,高层,7,南北向,2000.0,39347,410.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,3,2,550.0,26.0,3
高运莱茵传奇,"上海房东因工作调动,外派国外,所以出售此房,买一层送一层!",89,3室2厅,低层,17,南向,2016.0,37079,330.0,银河小学教育集团开发区小学,1.11km,萧山,16个小区,1,1,0,0,0,0,0,0,0,0,0,3,2,1110.0,10.0,1
水印康庭,水印康庭 正气户型 边套 格局方正 双卫 南北通透,90,3室2厅,高层,12,南北向,2006.0,45556,410.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,3,2,780.0,20.0,3
嘉绿北苑,嘉绿北苑 刚出炉的好房子 房东换房急售 户型正气 小区安静优雅,85,2室2厅,中层,6,南北向,1999.0,41176,350.0,文三街小学教育集团嘉绿苑小学,0.55km,西湖,12个小区,0,1,1,0,0,0,0,0,1,0,0,2,2,550.0,27.0,2
圣苑,"圣苑小区,大两室双阳台,带个设备阳台,视野开阔,采光无遮挡!",89,2室2厅,中层,26,南北向,2008.0,60112,535.0,杭州市学军小学紫金港校区,0.24km,西湖,3个小区,0,1,0,0,0,0,0,0,1,1,0,2,2,240.0,18.0,2
义井巷社区,铂金楼半 南北通透 居住舒适 适合养老 两室一厅 一梯两户,56,2室1厅,低层,7,南向,1994.0,33363,186.0,杭州市回族穆兴小学,0.34km,上城,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,340.0,32.0,1
万家花城,"万家花城新上二房,业主自住装修,看房方便",76,2室2厅,低层,18,南向,2009.0,36842,280.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,2,2,690.0,17.0,1
圣苑,"圣苑,正气四房,房东诚心出售,无营业税,停车方便!",152,4室2厅,高层,24,南北向,2008.0,47337,720.0,杭州市学军小学紫金港校区,0.24km,西湖,3个小区,0,1,0,0,0,0,0,0,1,1,0,4,2,240.0,18.0,3
水印康庭,"西联广场边实用4房,中间楼层东边套好户型,装修清爽,5号线出口",136,4室2厅,中层,11,南向,2006.0,41176,560.0,杭州市青春中学东新园校区,0.78km,下城,3个小区,0,1,0,0,0,0,1,0,0,1,0,4,2,780.0,20.0,2
锦绣文苑,"锦绣文苑四房两卫,三房朝南一房朝北,房东诚心卖 方便看房",142,4室2厅,低层,9,南北向,2003.0,42400,600.0,杭州市保_塔实验学校,0.52km,西湖,18个小区,0,1,0,0,0,0,1,0,1,1,0,4,2,520.0,23.0,1
锦绣文苑,"西湖宝石山景区,年代新小区环境好,停车方便采光无遮挡。",112,3室1厅,中层,5,南北向,2004.0,53571,600.0,杭州市保_塔实验学校,0.52km,西湖,18个小区,0,1,0,0,0,0,1,0,1,1,0,3,1,520.0,22.0,2
义井巷社区,河坊街、义井巷、南北通透、主卧朝南 采光不挡,52,2室1厅,中层,6,南北向,1993.0,41346,215.0,杭州市回族穆兴小学,0.34km,上城,10个小区,1,1,0,0,0,0,1,0,0,0,0,2,1,340.0,33.0,2
欣盛东方福邸,"东方福邸,豪装200万,在卖的196方户型,正对花园",196,4室2厅,低层,24,西南向,2013.0,56122,1100.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,4,2,410.0,13.0,1
万家花城,万家花城浙大银泰在建大关精装修客厅,145,3室2厅,中层,17,东南向,2010.0,42364,613.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,16.0,2
小河佳苑,"东边套 两房两厅,豪华装修",86,3室1厅,中层,21,南向,2010.0,31395,270.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,1,230.0,16.0,2
小河佳苑,"小河佳苑 南北通透,阳光,装修精美,业主诚心,价格可谈",84,2室2厅,中层,12,南向,2008.0,24950,210.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,2,2,230.0,18.0,2
林司后小区,青蓝 本部 全明精装 不占出门 随时看房价格可谈,37,1室1厅,高层,7,南北向,1990.0,35135,130.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,1,1,110.0,36.0,3
林司后小区,新挂牌 青蓝 20万精装 3房格局 4楼 首付3成 2房南,70,2室2厅,中层,7,南北向,1990.0,43230,303.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,2,2,110.0,36.0,2
欣盛东方福邸,"正对小区花园,泳池,完全不沿马路,一期位置,不再有!",175,3室2厅,低层,24,南北向,2013.0,42286,740.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,410.0,13.0,1
万家花城,"万家花城,改善型大三房,纯东边套,申花高好房",141,3室2厅,中层,18,南北向,2009.0,39007,550.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,2
小河佳苑,",小河佳苑新上好房,全明边套,精装大三房,总价230w",92,3室2厅,中层,15,南向,2004.0,23913,220.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,2,230.0,22.0,2
小河佳苑,新上3房 全明边套 自住装修要求不高拎包住 看房方便 急!!,92,3室2厅,低层,17,南北向,2005.0,25543,235.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,2,230.0,21.0,1
小河佳苑,"大气两室, 全新装修, 现出国, 速速拿起电话预约看房!",86,2室2厅,高层,16,南北向,2008.0,27674,238.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,2,2,230.0,18.0,3
林司后小区,两房朝南 精装修 采光充足 楼层好 房东诚售,96,3室1厅,中层,7,南向,1995.0,42856,410.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,3,1,110.0,31.0,2
欣盛东方福邸,"东方福邸改善4房,大开间。双阳台。满2年,在卖的就这一套了。",139,4室2厅,高层,24,南北向,2013.0,48921,680.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,4,2,410.0,13.0,3
万家花城,"申花银泰城旁万家花城 3室2厅89银泰城旁口,东边套",144,3室2厅,高层,17,南北向,2009.0,40919,588.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,3
小河佳苑,全明户型 装修清爽 配套齐全 有钥匙随时可看,74,2室1厅,高层,13,西南向,2006.0,28378,210.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,2,1,230.0,20.0,3
小河佳苑,南北通透 温馨婚房 三口之家 房 成熟社区 交通便捷,95,3室1厅,低层,18,南向,2006.0,25789,245.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,1,230.0,20.0,1
林司后小区,"青蓝,中河路 浙一医院,南北2房 西边套",66,2室1厅,中层,7,南北向,1990.0,39394,260.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,2,1,110.0,36.0,2
林司后小区,采光好 房东诚心出售 周边设施齐全 小区闹中取静,44,2室1厅,高层,7,南向,1989.0,38496,170.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,2,1,110.0,37.0,3
万家花城,"申花大三房,中间楼层,采光边套等你来! 户型方正",118,3室2厅,高层,25,东北向,2009.0,37934,448.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,3
小河佳苑,"精装修朝南,采光好,交通便利,户型正,看房方便,楼层新",67,2室1厅,中层,15,南北向,2009.0,23881,160.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,2,1,230.0,17.0,2
林司后小区,"青蓝,精装修3房,低总价,采光好,房东诚心置换!",71,3室1厅,高层,7,南北向,1990.0,35018,248.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,3,1,110.0,36.0,3
欣盛东方福邸,40W精装修带车位户型方正南北通透随时看房,89,3室2厅,中层,24,南北向,2013.0,50225,447.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,410.0,13.0,2
欣盛东方福邸,开发商装修跃层户型直接入住 客厅带阳台 视眼开阔 采光无遮挡,90,3室2厅,低层,25,南北向,2013.0,44075,395.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,410.0,13.0,1
万家花城,"房东自住精装修,自己装修设计,不沿马路,高楼层,诚心出售",89,3室2厅,中层,24,南向,2009.0,43258,385.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,2
欣盛东方福邸,"银泰,交通方便,环境优美。",87,3室2厅,低层,24,南向,2014.0,52886,460.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,410.0,12.0,1
万家花城,"滨江品质,明星楼盘,实木地板,17年必火,您还等什么呢,赶紧",89,3室2厅,高层,18,西向,2010.0,37640,335.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,16.0,3
欣盛东方福邸,看房方便 户型正气 诚心出售 配套成熟 采光好 视野佳,63,1室1厅,高层,25,南北向,2013.0,36508,230.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,1,1,410.0,13.0,3
小河佳苑,"小河佳苑北区, 房东因工作调动, 挥泪, 寻求有缘人!",133,3室2厅,高层,16,南北向,2008.0,27068,360.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,2,230.0,18.0,3
小河佳苑,"东边套,单价低,",94,3室1厅,低层,13,南北向,2010.0,23352,220.0,拱墅区教师进修学校附属学校,0.23km,和睦,12个小区,1,0,0,0,0,0,0,0,0,0,0,3,1,230.0,16.0,1
林司后小区,青蓝!2号线口 正气大3房精装 一梯三户 多层3楼!!,96,3室1厅,中层,7,南向,1995.0,43901,420.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,3,1,110.0,31.0,2
林司后小区,"青蓝 ,单价只要35000,两房朝南。",54,2室1厅,高层,7,南向,1990.0,35237,190.0,杭州市青蓝小学(新华校区),0.11km,下城,8个小区,0,1,0,0,0,0,0,0,0,1,0,2,1,110.0,36.0,3
欣盛东方福邸,"申花地段口高大上楼盘,东方福邸精3房,南北通透,房东诚售",89,3室2厅,中层,24,南北向,2013.0,48315,430.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,410.0,13.0,2
欣盛东方福邸,东方福邸 1室2厅 64平,65,1室2厅,高层,26,南北向,2013.0,38640,250.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,1,2,410.0,13.0,3
万家花城,万家花城橡树园东方福邸芳满庭慧园尚景国际上尚庭绅华府精装三房,105,3室2厅,中层,18,东南向,2010.0,43000,450.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,16.0,2
万家花城,"申花万家花城,滨江物业,精装,零城西银泰,出行方便",88,2室2厅,高层,20,南北向,2009.0,46591,410.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,2,2,690.0,17.0,3
欣盛东方福邸,东方福邸 自住精装小套 总价低环境好 诚心出售!,63,1室2厅,低层,24,南向,2014.0,36648,230.0,大关小学教育集团申花校区,0.41km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,1,2,410.0,12.0,1
万家花城,"精装30万自住,房东换大套,价格都好商量,诚心出售的",89,3室2厅,低层,18,南北向,2009.0,27978,249.0,大关小学教育集团申花校区,0.69km,西湖,8个小区,1,1,0,0,1,0,0,0,0,0,0,3,2,690.0,17.0,1
